track_id,name,artists,tempo,energy,danceability,valence,loudness
5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,Steve Lacy,129.99,0.7635,0.5907,0.3252,-10.05
4osgfFTICMkcGbbigdsa53,Novacane,Frank Ocean,93.5,0.4479,0.3827,0.4578,-6.71
6TwfdLbaxTKzQi3AgsZNzx,Daylight,Maroon 5,173.0,0.4576,0.7141,0.8559,-10.55
1tTxt6RtTqvuSEe4gFhWO2,Charlie Boy,The Lumineers,128,0.8208,0.748,0.4343,-7.44
5Gt9bxniM1SxN61yRzRhXL,United In Grief,Kendrick Lamar,145.55,0.6102,0.5739,0.7653,-9.68
3Hvg5tRKsQlX25wYwgMF9p,Flowers in Your Hair,The Lumineers,127.6,0.9534,0.5729,0.3258,-8.19
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,149.93,0.8365,0.7659,0.4354,-4.82
6hTcuIQa0sxrrByu9wTD7s,Born to Run,Bruce Springsteen,148.7,0.5595,0.4004,0.3154,-3.19
2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,Carly Simon,106.01,0.6473,0.7224,0.5368,-2.46
6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,"PinkPantheress, Ice Spice",140.47,0.7085,0.7169,0.5564,-3.32
5WI2ltQIdwgzf1SNE76JyR,Never Be Like You (feat. Kai),"Flume, kai",130.89,0.7266,0.4888,0.7509,-11.15
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,New Radicals,113.9,0.9531,0.7386,0.4106,-4.45
2bl81llf715VEEbAx03yvB,Close To You,Gracie Abrams,160.99,0.8028,0.3691,0.5711,-4.82
5RoIXwyTCdyUjpMMkk4uPd,Sweet Disposition,The Temper Trap,130.3,0.7334,0.7531,0.6914,-8.45
3xYJScVfxByb61dYHTwiby,Hits Different,Taylor Swift,136.18,0.733,0.7281,0.7851,-15.2
1yHVHoz6Ny29gbbWJYVnFt,Heaven,Niall Horan,135.51,0.7793,0.5267,0.3751,-7.25
1BwhFXqoIsePt21WyWIttb,I Wanna Get Better,Bleachers,189.7,0.5274,0.4329,0.532,-9.65
4KANJH1baadr3U7XsVbM17,Something I Need,OneRepublic,98.91,0.7565,0.698,0.6122,-5.09
49EXOlUTFBGdI098L6SXDh,That's Where I Am,Maggie Rogers,104.43,0.3318,0.8937,0.7144,-9.8
2U8g9wVcUu9wsg6i7sFSv8,Every Teardrop Is a Waterfall,Coldplay,118.1,0.7946,0.5697,0.3433,-3.93
1YLJVmuzeM2YSUkCCaTNUB,Dog Days Are Over,Florence + The Machine,149.8,0.505,0.3775,0.2351,-5.53
1KcXKTF5TQqMjD7aXWURQY,Hallelujah,Oh Wonder,160.77,0.3957,0.801,0.3159,-3.87
3vMffV667VhtUgH7Bxdyxj,New Morning,Alpha Rev,178.21,0.84,0.4674,0.5105,-5.64
21ex8UoVZjOw0wAXWeln5h,Where The Streets Have No Name - Remastered,U2,121.24,0.5546,0.6837,0.1727,-2.41
17S4XrLvF5jlGvGCJHgF51,Learning To Fly,Tom Petty and the Heartbreakers,116.8,0.9706,0.4429,0.2396,-2.82
6UnCGAEmrbGIOSmGRZQ1M2,Light On,Maggie Rogers,102.08,0.4497,0.5483,0.6504,-3.68
21Go4aMyLGP40ANI3TU0Fn,Geronimo,Sheppard,142.1,0.8617,0.621,0.1745,-6.67
5hYTyyh2odQKphUbMqc5gN,"How Far I'll Go - From ""Moana""",Alessia Cara,181.33,0.5741,0.6891,0.4419,-3.34
2uljPrNySotVP1d42B30X2,Wake Up,Arcade Fire,138.74,0.7243,0.6969,0.6903,-8.32
6UbOE1KhvE5EjWxAF0EaB8,Let It All Out (10:05),COIN,150.84,0.8283,0.7408,0.7061,-3.01
2l3gQ8Zv1KlGqyE6B4ntPC,Distance,OneRepublic,99.79,0.6788,0.5297,0.3247,-0.78
58fGC7ZRlPhW1J7kLx1goK,Keep It Simple (feat. Wilder Woods),"Matoma, Petey Martin, Wilder Woods",182.93,0.6106,0.5297,0.2255,-7.38
748yv6bb3l3CcKS45a6SZ8,Head Over Heels,Tears For Fears,95.04,0.6139,0.5197,0.5399,-1.4
7fcgisGFCr4mfbfNSztr84,Viva La Vida,Coldplay,137.8,0.8097,0.5006,0.4656,-6.85
49NZQUnU58CBejQH97sGdf,"All Things (From ""Queer Eye"")",Betty Who,133.54,0.5448,0.748,0.5769,-2.98
0adYjvCkrxvamV0gE3T6dB,Life In Color,OneRepublic,99.13,0.5295,0.3711,0.2354,-6.49
7GYLsGlCPqSkLBNDC5mVyl,Magic,"Thomas Gold, Jillian Edwards",190.61,0.4497,0.5766,0.4591,-2.07
7rIAowWipJIt8QVVnNdtLg,Saturday Sun - Ryan Riback Remix,"Vance Joy, Ryan Riback",99.86,0.4399,0.2362,0.4518,-9.02
0JNdS1n0ifOP25XvhwAMgM,The Edge Of Glory,Lady Gaga,158.11,0.861,0.5434,0.721,-7.8
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",95.04,0.7473,0.494,0.6938,-2.32
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,115.2,0.5354,0.861,0.5149,-2.28
6NFyWDv5CjfwuzoCkw47Xf,Delicate,Taylor Swift,95.04,0.6722,0.9261,0.7583,-3.74
3iAD903jI8tHlM6Cn1zMax,Hold My Hand,Jess Glynne,123,0.7379,0.5273,0.6167,-9.85
4NBTZtAt1F13VvlSKe6KTl,This Feeling,"The Chainsmokers, Kelsea Ballerini",104.93,0.7856,0.4863,0.7888,-7.6
7tmtOEDxPN7CWaQWBsG1DY,Hold Back The River,James Bay,125.19,0.9624,0.3941,0.2992,-3.02
6y4OjcEz7LMrdVGODrcAIv,Forever Young,Rod Stewart,102.1,0.6874,0.7883,0.3028,-2.9
60wwxj6Dd9NJlirf84wr2c,Clarity,"Zedd, Foxes",128,0.6655,0.9047,0.417,-11.43
3AJwUDP919kvQ9QcozQPxg,Yellow,Coldplay,86.7,0.5459,0.5824,0.5569,-5.85
7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,140.2,0.7955,0.7858,0.3159,-9.75
12B0Twa9kRz45Xw2PgXHJm,Afire Love,Ed Sheeran,98,0.7752,0.5809,0.7234,-3.96
2tnUFMh3wQk6LHhECsDDlV,Electric Love,BØRNS,119.8,0.2721,0.5758,0.2951,-9.99
5qk1xXcERl8RW645ztqDAW,Rebellion (Lies),Arcade Fire,130.01,0.8014,0.6974,0.6452,-4.43
72AO8u6lcjKp0CBeaPZT8I,I Still Haven't Found What I'm Looking For - Remastered 2007,U2,108.52,0.8812,0.5226,0.282,-2.5
4P1EGoXLWQ1YF6Nsmr1pfy,You And I,LÉON,89.78,0.9707,0.5646,0.2381,-10.2
1yzbqrSF0vuaO7nuKYSd6f,Coming of Age,Foster The People,130,0.538,0.3435,0.3995,-8.41
3wYOGJYD31sLRmBgCvWxa4,I Found You,"Cash Cash, Andy Grammer",103.95,0.9815,0.8233,0.308,0
7hEbLvHSHpmMZXuuw2nmmH,Uncharted,Sara Bareilles,102.1,0.5403,0.3342,0.7996,-7.28
7rGMKCgeYXpBecQ1FPb3oc,Without You (feat. Usher),"David Guetta, USHER",128,0.465,0.8187,0.2208,-6.67
1lFHaHvZeLf6XrOqX6iLlS,Heaven,OneRepublic,155.76,0.9457,0.6267,0.4543,-5.41
0eozuFNutbnEbWKOvf4W86,Clearest Blue,CHVRCHES,164.05,0.8462,0.8151,0.1789,-0.82
53iuhJlwXhSER5J2IYYv1W,The Fate of Ophelia,Taylor Swift,138.37,0.7685,0.8558,0.597,0
1CPZ5BxNNd0n0nF4Orb9JS,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",129.84,0.7686,0.6977,0.3144,-7.79
1qbmS6ep2hbBRaEZFpn7BX,Man I Need,Olivia Dean,150.58,0.6036,0.7413,0.5379,-8.94
3yWuTOYDztXjZxdE2cIRUa,Opalite,Taylor Swift,121.16,0.4077,0.8826,0.2698,-4.58
5BZsQlgw21vDOAjoqkNgKb,DAISIES,Justin Bieber,140.42,0.8574,0.6807,0.747,-9.85
02sy7FAs8dkDNYsHp4Ul3f,Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",177.76,0.8421,0.6143,0.2665,-4.54
6LoEi6Br4hk5ow9ycqVxw3,1 on 1,"Malachiii, bees & honey",142.58,0.6744,0.6378,0.0979,-3.82
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,135.82,0.7459,0.6601,0.4616,-6.56
5El8KGV9xfrBctyTZp1n6R,Get This,The All-American Rejects,146.34,0.6819,0.505,0.2284,-7.7
42VUCXerQ5qTr4Qp6PhKo4,Tears,Sabrina Carpenter,158.72,0.6798,0.5598,0.7332,-6.66
6pMToqr1H6ZwwZebUZOI7Z,Stay Wild,Jessica Sweetman,157.12,0.5972,0.7889,0.5096,-5.31
1LdFU0wJ5Q3fpMSaJ1hCnb,Running,Vi Talli,186.72,0.7473,0.5724,0.5866,-7.58
6OWWZtNQORY1McaZmOrwhc,GO!,CORTIS,142.72,0.795,0.3938,0.259,-8.06
30V8WlFZTL5WIDp4sKUSM5,Sleepless Nights,Chloe Jane,165.31,0.6727,0.4344,0.7058,-3.27
5AJ9hqTS2wcFQCELCFRO7A,MILLION DOLLAR BABY,Tommy Richman,154.02,0.5594,0.7856,0.3786,-7.29
3KMZGC28KIFNsN7B6fk16X,Candy Crush,TIFFVNYJOY,129.71,0.6315,0.6401,0.2169,-4.29
46WbZLpLGbUxQVCO57LJfq,Pressure,"Beau Cruz, Seedphrase",144.02,0.7722,0.5706,0.5202,0
4M70OqsMnH6GwzEFtYAF5o,Feel It,d4vd,157.37,0.8997,0.4715,0.6399,-7.01
3Yxts8cZysA27Jim2JuENq,Do Much,Sarah Jayne Dixon,99.52,0.6429,0.3493,0.9554,-5.79
3Vr3zh0r7ALn8VLqCiRR10,Stargazing,Myles Smith,131.83,0.5932,0.5615,0.1553,-6.9
4YmS7BALpAU0h4EAF4fYuh,SPEED DEMON,Justin Bieber,175.86,0.6884,0.8222,0.5408,-3.71
2qSkIjg1o9h3YT9RAgYN75,Espresso,Sabrina Carpenter,121.51,0.7618,0.4335,0.685,0
5YqEzk3C5c3UZ1D5fJUlXA,Sunroof,"Nicky Youre, hey daisy",129.13,0.7103,0.6016,0.5237,-6.3
1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,Taylor Swift,170.14,0.3902,0.4748,0.5541,-5.4
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,119.84,0.6035,0.7292,0.1701,-3.13
7221xIgOnuakPdLqT0F3nP,I Had Some Help (Feat. Morgan Wallen),"Post Malone, Morgan Wallen",87.1,0.6485,0.7558,0.7509,-2.39
3ncPClkNkubtZt60HLXo7y,Hold On,"Polina Grace, Di-Eis",180.4,0.5283,0.4309,0.4887,-3.72
5l9BGDrH6VeBYau1OMNWM0,AYA,Frank Delour,186.71,0.6059,0.488,0.864,-1.99
72IO59c1BPL3ZO8jwuAnN8,u got it bad,"DixieJo, Felsmere, Heart of the World",142.41,0.9368,0.7321,0.4363,-7.55
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,"David Guetta, OneRepublic",135.87,0.8963,0.6663,0.0928,-2.91
2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),Shaboozey,100.66,0.7328,0.6779,0.9018,-12.55
13zewJUtAkAAoXzsbvzW7i,Red Lights,Ty Wood,132.38,0.695,0.7482,0.328,-7.05
7BSVjXRcr1oAlVzViDDzV4,Text Me When You're Sober,MRge,145.51,0.6717,0.3138,0.6316,-4.28
5ud1Cm1qOlIYh9HQa7R4DT,Country Girl,Jenny Moonshine,134.94,0.8967,0.4068,0.6071,-8.77
0jYKOIePxGjQESvqPBQD4c,Ain't The Whiskey Talkin',Chris Nelson,152.37,0.7667,0.8756,0.1041,-4.02
32ZgxbSSEuPCrxwXtdhWnh,Wisest Fool,Kaeley Jade,132.4,0.8297,0.6602,0.7345,-13.56
49HdiA00PU39CA3rEp6I5n,Into Blue,Luna Veras,179.07,0.9037,0.8711,0.2493,-2.75
0OJ2N4lAF9UueiaXRp7dr2,What Are You Waiting For,d4vd,169.48,0.7879,0.9225,0.61,-7.67
3ol16JiFSDNd2DLGvKMO0w,What the Night Has Left,Best Not Broken,98.04,0.4762,0.577,0.6475,-4.66
27xkOIER6uDLKALIelHylZ,Don’t Say You Love Me,Jin,171.38,0.9215,0.2432,0.5734,0
4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,97.05,0.9574,0.9209,0.4758,-11.11
